cust_num,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
108697,1666.67,341.28,2033.87,1.425,1.425089999999999,1.22,0.541,28456.6,28456.6,24143.4,2375.15,28501.8,1.14,51256.6,-708.48
108698,3550.0,1159.98,869.44,0.5720000000000001,0.571667605633802,0.245,0.127,6705.6,6705.6,46094.4,2029.42,24353.04,0.619718309859154,33105.6,1520.58
108699,2716.67,770.07,850.16,0.596,0.596403680981595,0.313,0.679,39449.9,39449.9,18650.1,1620.23,19442.76,4.478527607361963,185449.9,1096.4366666666665
108700,6200.0,2152.48,1568.91,0.6000000000000001,0.6002241935483871,0.253,0.436,101457.2,101457.2,131242.8,3721.39,44656.68000000001,4.005376344086022,399457.2,2478.61
108701,5816.67,1636.96,1446.27,0.53,0.5300681948424061,0.249,0.461,91692.9,91692.9,107207.1,3083.23,36998.76,3.184813753581662,313992.9,2733.44
108702,5200.0,471.94,722.94,0.23,0.229784615384615,0.139,0.536,71234.4,71234.4,61665.600000000006,1194.88,14338.56,0.427884615384615,97934.4,4005.12
108703,2883.33,696.87,1489.61,0.758,0.7583167630057801,0.517,0.449,39197.7,39197.7,48102.3,2186.48,26237.76,7.014450867052023,281897.7,696.8533333333335
108704,1950.0,488.17,1623.24,1.083,1.082774358974358,0.8320000000000001,0.275,11742.5,11742.5,30957.5,2111.41,25336.92,1.9615384615384608,57642.5,-161.41
108705,2666.67,628.07,879.1,0.5650000000000001,0.56518875,0.33,0.109,7259.4,7259.4,59340.6,1507.17,18086.04,4.596875,154359.4,1159.5
108706,7633.33,2888.67,2747.98,0.738,0.738425764192139,0.36,0.072,10144.8,10144.8,130755.2,5636.65,67639.79999999999,3.568777292576419,337044.8,1996.68
108707,4975.0,1259.24,75.0,0.268,0.268188944723618,0.015,0.446,72073.6,72073.6,89526.4,1334.24,16010.88,0.041876046901172,74573.6,3640.76
108708,2141.67,542.12,429.88,0.454,0.453852140077821,0.201,0.542,10352.2,10352.2,8747.8,972.0,11664.0,0.501945525291828,23252.2,1169.6666666666665
108709,3883.0,1229.18,1121.99,0.605,0.605451502145922,0.289,0.488,32793.6,32793.6,34406.4,2351.17,28214.04,2.763948497854077,161593.6,1532.1633333333334
108710,5858.33,1784.74,759.24,0.434,0.434249786628734,0.13,0.668,68470.0,68470.0,34030.0,2543.98,30527.76,0.470839260312944,101570.0,3314.35
108711,2475.0,978.39,339.0,0.532,0.532278787878787,0.137,0.523,35197.9,35197.9,32102.1,1317.39,15808.679999999998,0.38047138047138,46497.9,1157.61
108712,5916.67,750.17,414.0,0.197,0.196761126760563,0.07,0.355,71923.0,71923.0,130677.0,1164.17,13970.04,0.194366197183098,85723.0,4752.5
108713,2058.0,644.76,3116.13,1.827,1.827153036437247,1.514,0.373,26632.2,26632.2,44767.8,3760.89,45130.68000000001,14.238866396761134,378332.2,-1702.56
108714,1666.67,107.69,1393.19,0.901,0.900528,0.836,0.491,11293.0,11293.0,11707.0,1500.88,18010.56,11.195,235193.0,165.79
108715,2883.33,243.24,234.0,0.166,0.16551676300578,0.081,0.534,40744.2,40744.2,35555.8,477.24,5726.88,0.22543352601156,48544.2,2406.09
108716,4233.33,777.95,99.0,0.207,0.207153543307086,0.023,0.427,19513.9,19513.9,26186.1,876.95,10523.4,0.064960629921259,22813.9,3356.38
108717,5092.0,496.96,2242.47,0.538,0.538022258592471,0.44,0.618,84851.4,84851.4,52448.6,2739.43,32873.16,5.561374795417349,424651.4,2352.24
108718,2333.33,824.8,315.0,0.488,0.488485714285714,0.135,0.39,29562.0,29562.0,46238.0,1139.8,13677.6,0.375,40062.0,1193.53
108719,1667.0,135.2,412.71,0.329,0.328746,0.248,0.474,10665.0,10665.0,11835.0,547.91,6574.92,0.91,28865.0,1118.7566666666667
108720,1666.67,352.83,4347.26,2.8200000000000003,2.820054,2.608,0.677,20106.9,20106.9,9593.1,4700.09,56401.08,30.695,634006.9,-3033.423333333333
108721,6308.33,1032.88,2621.35,0.579,0.579270277410832,0.416,0.418,47777.4,47777.4,66522.6,3654.23,43850.76,3.918097754293263,344377.4,2654.103333333333
108722,4091.67,1275.54,309.0,0.387,0.387260285132382,0.076,0.3,15630.0,15630.0,36470.0,1584.54,19014.48,0.209775967413441,25930.0,2507.13
108723,4975.0,449.31,1792.7,0.451,0.450655276381909,0.36,0.981,63568.8,63568.8,1231.199999999997,2242.01,26904.120000000003,4.800670016750419,350168.8,2732.99
108724,2875.0,904.56,1484.36,0.8310000000000001,0.8309286956521741,0.516,0.252,5770.8,5770.8,17129.2,2388.92,28667.04,6.750724637681159,238670.8,486.08
108725,5200.0,777.29,1058.06,0.353,0.352951923076923,0.203,0.645,97717.5,97717.5,53782.5,1835.35,22024.2,2.525641025641025,255317.5,3364.65
108726,3016.67,1009.87,2225.79,1.073,1.072594475138121,0.738,0.48,40848.0,40848.0,44252.0,3235.66,38827.92,7.837016574585635,324548.0,-218.99333333333334
108727,3433.33,360.58,779.9,0.332,0.332178640776699,0.227,0.642,81662.4,81662.4,45537.6,1140.48,13685.76,0.405339805825242,98362.4,2292.85
108728,5391.67,1969.05,502.91,0.458,0.458477897990726,0.093,0.334,15698.0,15698.0,31302.0,2471.96,29663.52,0.29984544049459,35098.0,2919.706666666667
108729,3008.33,1185.79,321.0,0.501,0.5008720221606641,0.107,0.562,42093.8,42093.8,32806.2,1506.79,18081.48,0.296398891966759,52793.8,1501.54
108730,3100.0,978.81,2699.27,1.186,1.186477419354838,0.871,0.715,55627.0,55627.0,22173.0,3678.08,44136.96,9.489247311827956,408627.0,-578.08
108731,5516.67,1437.03,1617.95,0.554,0.5537728096676731,0.293,0.059,5109.4,5109.4,81490.6,3054.98,36659.76,4.706948640483383,316709.4,2461.69
108732,2558.33,260.0,2562.61,1.103,1.103300325732899,1.002,0.603,17185.5,17185.5,11314.5,2822.61,33871.32,12.26058631921824,393585.5,-264.28
108733,2700.0,898.83,1646.76,0.943,0.942811111111111,0.61,0.435,36714.0,36714.0,47686.0,2545.59,30547.08,0.5740740740740741,55314.0,154.40999999999985
108734,4650.0,1304.9,171.0,0.317,0.317397849462365,0.037,0.6950000000000001,102512.5,102512.5,44987.5,1475.9,17710.800000000003,0.102150537634408,108212.5,3174.1
108735,3867.0,1484.58,2021.16,0.907,0.906656896551724,0.523,0.579,60795.0,60795.0,44205.0,3505.74,42068.88,6.366379310344827,356195.0,360.92666666666673
108736,2058.33,472.22,1972.94,1.188,1.187931983805668,0.959,0.625,33750.0,33750.0,20250.0,2445.16,29341.92,8.388663967611336,240950.0,-386.83
108737,3450.0,1235.4,574.0,0.524,0.5244637681159421,0.166,0.194,9738.8,9738.8,40461.2,1809.4,21712.800000000003,0.415458937198067,26938.8,1640.6
108738,3250.0,219.01,99.65,0.098,0.09804923076923,0.031,0.475,14582.5,14582.5,16117.5,318.66,3823.92,0.079487179487179,17682.5,2931.34
108739,4725.0,915.44,784.77,0.36,0.359832804232804,0.166,0.616,92831.2,92831.2,57868.8,1700.21,20402.52,1.894179894179894,200231.2,3024.79
108740,2108.33,696.79,3883.05,2.172,2.172256126482213,1.842,0.492,,30356.4,31343.6,4579.84,54958.08,16.011857707509883,435456.4,-2471.51
108741,4383.33,383.51,595.6,0.223,0.223371102661597,0.136,0.217,24282.3,24282.3,87617.7,979.11,11749.32,0.528517110266159,52082.3,3404.22
108742,3850.0,709.66,638.8,0.35,0.35024935064935,0.166,0.311,14959.1,14959.1,33140.9,1348.46,16181.52,0.406926406926406,33759.1,2501.54
108743,2208.33,449.49,526.38,0.442,0.441903396226415,0.238,0.518,17663.8,17663.8,16436.2,975.87,11710.44,0.713207547169811,36563.8,1232.46
108744,4942.0,864.4,159.0,0.207,0.207096121416526,0.032,0.311,48360.5,48360.5,107139.5,1023.4,12280.8,0.0893760539629,53660.5,3918.266666666667
108745,3025.0,634.7,278.32,0.302,0.301824793388429,0.092,0.787,48794.0,48794.0,13206.0,913.02,10956.24,1.5096418732782362,103594.0,2111.98
108746,2175.0,587.55,280.64,0.399,0.399167816091954,0.129,0.47,36801.0,36801.0,41499.0,868.19,10418.28,0.333333333333333,45501.0,1306.81
108747,1900.0,483.25,3578.86,2.138,2.137952631578947,1.884,0.26,13936.0,13936.0,39664.0,4062.11,48745.32,18.03070175438597,425036.0,-2162.11
108748,6642.0,2437.01,258.0,0.406,0.405773149309912,0.039,0.278,31414.0,31414.0,81586.0,2695.01,32340.120000000003,0.107904642409033,40014.0,3946.6566666666668
108749,6016.67,320.23,521.25,0.14,0.139858171745152,0.087,0.661,83087.7,83087.7,42612.3,841.48,10097.76,0.278393351800554,103187.7,5175.19
108750,3475.0,702.82,210.0,0.263,0.262682014388489,0.06,0.359,45628.9,45628.9,81471.1,912.82,10953.84,0.167865707434052,52628.9,2562.18
108751,4675.0,1133.75,1763.34,0.62,0.6196983957219251,0.377,0.474,18154.2,18154.2,20145.8,2897.09,34765.08,4.962566844919786,296554.2,1777.91
108752,2250.0,371.04,2930.88,1.468,1.46752,1.303,0.626,13521.6,13521.6,8078.4,3301.92,39623.04,15.166666666666666,423021.6,-1051.92
108753,3566.67,294.13,1103.33,0.392,0.391811214953271,0.309,0.419,54511.9,54511.9,75588.1,1397.46,16769.52,5.081775700934579,272011.9,2169.2066666666665
108754,1666.67,200.75,584.01,0.471,0.470856,0.35,0.377,12667.2,12667.2,20932.8,784.76,9417.12,0.615,24967.2,881.91
108755,3800.0,199.06,1450.47,0.434,0.434086842105263,0.382,0.275,33550.0,33550.0,88450.0,1649.53,19794.36,4.057017543859649,218550.0,2150.47
108756,3041.67,172.62,438.0,0.201,0.200751780821917,0.144,0.532,28781.2,28781.2,25318.8,610.62,7327.44,0.4,43381.2,2431.05
108757,1925.0,623.02,93.0,0.372,0.371958441558441,0.048,0.274,4658.0,4658.0,12342.0,716.02,8592.24,0.134199134199134,7758.0,1208.98
108758,1667.0,85.35,279.0,0.219,0.21861,0.167,0.676,18522.4,18522.4,8877.6,364.35,4372.200000000001,0.465,27822.4,1302.32
108759,1825.0,328.51,225.0,0.303,0.303293150684931,0.123,0.362,17014.0,17014.0,29986.0,553.51,6642.12,0.342465753424657,24514.0,1271.49
108760,4008.0,1359.76,2515.24,0.967,0.966735966735966,0.628,0.155,21467.5,21467.5,117032.5,3875.0,46500.0,8.806652806652806,445067.5,133.33
108761,7125.0,1077.58,1592.45,0.375,0.374741052631578,0.224,0.28,20188.0,20188.0,51912.0,2670.0299999999997,32040.36,2.15438596491228,204388.0,4454.97
108762,5000.0,352.11,3317.87,0.734,0.733996,0.664,0.348,32398.8,32398.8,60701.2,3669.98,44039.76,9.213333333333331,585198.8,1330.02
108763,4525.0,480.24,526.41,0.222,0.22246408839779,0.116,0.637,39812.5,39812.5,22687.5,1006.65,12079.8,2.1270718232044192,155312.5,3518.35
108764,2633.0,167.4,21.0,0.072,0.071544303797468,0.008,0.662,57196.8,57196.8,29203.2,188.4,2260.8,0.022151898734177,57896.8,2444.9333333333334
108765,3100.0,340.83,304.99,0.208,0.208329032258064,0.098,0.371,22334.2,22334.2,37865.8,645.82,7749.839999999999,0.306451612903225,33734.2,2454.18
108766,5241.67,1726.95,373.43,0.401,0.400708426073131,0.071,0.8320000000000001,128211.2,128211.2,25888.8,2100.38,25204.56,0.949125596184419,187911.2,3141.29
108767,1666.67,555.58,226.17,0.469,0.469049999999999,0.136,0.45,25335.0,25335.0,30965.0,781.75,9381.0,0.335,32035.0,884.92
108768,5892.0,2150.41,1063.78,0.546,0.545548514851485,0.181,0.142,20135.6,20135.6,121664.4,3214.19,38570.28,3.166902404526167,244035.6,2677.48
108769,2908.33,505.27,463.94,0.333,0.333252722063037,0.16,0.867,22368.6,22368.6,3431.4,969.21,11630.52,0.507163323782234,40068.6,1939.12
108770,1725.0,564.98,330.0,0.519,0.518828985507246,0.191,0.362,12742.4,12742.4,22457.6,894.98,10739.76,0.531400966183574,23742.4,830.02
108771,2300.0,234.91,158.16,0.171,0.1709,0.069,0.282,21488.4,21488.4,54711.6,393.07,4716.84,0.177536231884057,26388.4,1906.93
108772,1950.0,419.67,1127.83,0.794,0.7935897435897431,0.578,0.303,16877.1,16877.1,38822.9,1547.5,18570.0,7.200854700854701,185377.1,402.5
108773,4916.67,1281.89,436.95,0.35,0.349594576271186,0.089,0.436,28296.4,28296.4,36603.6,1718.84,20626.08,0.33728813559322,48196.4,3197.83
108774,5033.0,423.29,677.67,0.219,0.218733774834437,0.135,0.295,23393.5,23393.5,55906.5,1100.96,13211.52,0.34933774834437,44493.5,3932.373333333333
108775,4925.0,543.86,983.57,0.31,0.310138071065989,0.2,0.106,22132.8,22132.8,186667.2,1527.43,18329.16,3.993231810490694,258132.8,3397.57
108776,1950.0,638.64,3917.79,2.337,2.336630769230769,2.009,0.668,41082.0,41082.0,20418.0,4556.43,54677.16,21.205128205128204,537282.0,-2606.4300000000003
108777,1667.0,115.18,489.0,0.363,0.362508,0.293,0.504,26006.4,26006.4,25593.6,604.18,7250.160000000001,0.8150000000000001,42306.4,1062.49
108778,3683.0,337.99,311.03,0.176,0.176204524886877,0.084,0.638,63800.0,63800.0,36200.0,649.02,7788.24,0.217194570135746,73400.0,3034.31
108779,2758.33,709.45,276.0,0.357,0.357262839879154,0.1,0.385,30415.0,30415.0,48585.0,985.45,11825.4,0.277945619335347,39615.0,1772.88
108780,6550.0,1899.13,44.56,0.297,0.296746564885496,0.007,0.546,122522.4,122522.4,101877.6,1943.69,23324.28,0.021628498727735,124222.4,4606.31
108781,1983.33,466.09,818.52,0.648,0.6477025210084031,0.413,0.598,35341.8,35341.8,23758.199999999997,1284.61,15415.32,1.252100840336134,65141.8,698.72
108782,5316.67,1724.76,1913.92,0.684,0.6843912225705331,0.36,0.477,25042.5,25042.5,27457.5,3638.6800000000003,43664.16,3.683385579937304,260042.5,1677.9866666666667
108783,5100.0,1677.12,807.63,0.487,0.487205882352941,0.158,0.28,24416.0,24416.0,62784.0,2484.75,29817.0,2.629084967320261,185316.0,2615.25
108784,2108.33,761.56,625.04,0.658,0.6576758893280631,0.296,0.323,17991.1,17991.1,37708.9,1386.6,16639.199999999997,0.968379446640316,42491.1,721.73
108785,2441.67,913.79,1508.65,0.992,0.992125597269624,0.618,0.398,17273.2,17273.2,26126.8,2422.44,29069.28,9.078498293515358,283273.2,19.23
108786,2800.0,204.16,1768.67,0.705,0.704582142857142,0.632,0.187,13557.5,13557.5,58942.5,1972.83,23673.960000000003,7.139880952380952,253457.5,827.17
108787,3950.0,515.31,950.37,0.371,0.371058227848101,0.241,0.597,37909.5,37909.5,25590.5,1465.6799999999998,17588.159999999996,3.79957805907173,218009.5,2484.32
108788,6533.33,2586.62,276.0,0.438,0.438156122448979,0.042,0.8200000000000001,72898.0,72898.0,16002.0,2862.62,34351.44,0.11734693877551,82098.0,3670.713333333333
108789,2058.33,270.98,2981.99,1.58,1.580390283400809,1.449,0.395,29704.0,29704.0,45496.0,3252.97,39035.64,20.9838056680162,548004.0,-1194.64
108790,6741.67,989.57,644.59,0.242,0.242397033374536,0.096,0.715,67210.0,67210.0,26790.0,1634.16,19609.92,0.169344870210135,80910.0,5107.51
108791,6650.0,411.8,213.06,0.094,0.093963909774436,0.032,0.198,41441.4,41441.4,167858.6,624.86,7498.32,0.120300751879699,51041.4,6025.14
108792,2925.0,368.52,246.0,0.21,0.210092307692307,0.084,0.747,65885.4,65885.4,22314.6,614.52,7374.24,0.233618233618233,74085.4,2310.48
108793,4016.67,302.86,394.98,0.174,0.173736099585062,0.098,0.242,36106.4,36106.4,113093.6,697.84,8374.08,0.176348547717842,44606.4,3318.8266666666664
108794,5341.67,1037.47,360.12,0.262,0.261639313572542,0.067,0.29,40252.0,40252.0,98548.0,1397.5900000000001,16771.08,0.254290171606864,56552.0,3944.08
108795,4325.0,1058.77,2088.83,0.728,0.7277687861271671,0.483,0.302,39743.2,39743.2,91856.8,3147.6,37771.2,7.223506743737958,414643.2,1177.4
108796,1666.67,267.97,324.0,0.355,0.355182,0.194,0.66,27390.0,27390.0,14110.0,591.97,7103.64,0.54,38190.0,1074.7
108797,3866.67,1178.99,757.5,0.501,0.5008163793103441,0.196,0.187,8527.2,8527.2,37072.8,1936.49,23237.88,0.491379310344827,31327.2,1930.1766666666665
108798,3283.33,750.05,193.51,0.287,0.287378680203045,0.059,0.636,64426.8,64426.8,36873.2,943.56,11322.72,0.190355329949238,71926.8,2339.77
108799,3183.33,903.29,2081.21,0.938,0.937539267015706,0.654,0.426,38297.4,38297.4,51602.6,2984.5,35814.0,0.607329842931937,61497.4,198.83
108800,14125.0,3151.88,806.01,0.28,0.280204601769911,0.057,0.552,119011.2,119011.2,96588.8,3957.89,47494.68000000001,1.010619469026548,290311.2,10167.11
108801,4717.0,659.93,273.0,0.198,0.197794346289752,0.058,0.459,51040.8,51040.8,60159.2,932.93,11195.16,0.16077738515901,60140.8,3783.736666666667
108802,3133.0,938.18,176.74,0.356,0.355825531914893,0.056,0.201,8482.2,8482.2,33717.8,1114.92,13379.04,0.101063829787234,12282.2,2018.41
108803,5166.67,430.8,901.63,0.258,0.257889677419354,0.175,0.433,36372.0,36372.0,47628.0,1332.43,15989.16,0.662903225806451,77472.0,3834.24
108804,2208.33,543.95,270.0,0.369,0.368581132075471,0.122,0.444,35253.6,35253.6,44146.4,813.95,9767.4,0.339622641509433,44253.6,1394.38
108805,2916.67,1022.63,402.0,0.488,0.488444571428571,0.138,0.196,15131.2,15131.2,62068.8,1424.63,17095.56,0.382857142857142,28531.2,1492.0366666666664
108806,5533.33,935.83,533.38,0.266,0.265519879518072,0.096,0.266,28116.2,28116.2,77583.8,1469.21,17630.52,0.36144578313253,52116.2,4064.12
108807,2991.67,384.81,294.0,0.227,0.226900278551532,0.098,0.474,40147.8,40147.8,44552.2,678.81,8145.719999999999,0.272980501392757,49947.8,2312.86
108808,3616.67,459.89,2431.5,0.799,0.7994626728110591,0.672,0.111,9945.6,9945.6,79654.4,2891.39,34696.68,10.400921658986174,461345.6,725.28
108809,2266.67,623.24,2514.24,1.384,1.384182352941176,1.109,0.309,20486.7,20486.7,45813.3,3137.4799999999996,37649.76,15.805147058823527,450386.7,-870.81
108810,1666.67,358.5,751.9,0.666,0.66624,0.451,0.364,12776.4,12776.4,22323.6,1110.4,13324.8,1.15,35776.4,556.27
108811,3850.0,866.92,132.0,0.259,0.25945974025974,0.034,0.275,39600.0,39600.0,104400.0,998.92,11987.04,0.095238095238095,44000.0,2851.08
108812,3791.67,354.43,1910.21,0.597,0.597267692307692,0.504,0.181,16633.9,16633.9,75266.1,2264.64,27175.68,7.085714285714285,339033.9,1527.03
108813,2050.0,539.02,189.0,0.355,0.355131707317073,0.092,0.476,11328.8,11328.8,12471.2,728.02,8736.24,0.256097560975609,17628.8,1321.98
108814,4416.67,1656.03,1357.18,0.682,0.6822362264150941,0.307,0.491,49345.5,49345.5,51154.5,3013.21,36158.52,3.852830188679245,253545.5,1403.46
108815,2308.33,907.94,185.51,0.474,0.473696750902527,0.08,0.388,7527.2,7527.2,11872.8,1093.45,13121.4,0.256317689530685,14627.2,1214.88
108816,3200.0,225.76,219.0,0.139,0.138987499999999,0.068,0.7010000000000001,56360.4,56360.4,24039.6,444.76,5337.12,0.190104166666666,63660.4,2755.24
108817,1741.67,159.92,924.06,0.622,0.622380861244019,0.531,0.063,3452.4,3452.4,51347.6,1083.98,13007.76,1.6459330143540671,37852.4,657.69
108818,4491.67,748.77,2183.4,0.653,0.652802226345083,0.486,0.558,35935.2,35935.2,28464.8,2932.17,35186.04,4.8812615955473095,299035.2,1559.496666666667
108819,5325.0,742.19,231.0,0.183,0.182758685446009,0.043,0.533,93754.7,93754.7,82145.3,973.19,11678.28,0.120500782472613,101454.7,4351.8099999999995
108820,9191.67,1020.77,1519.87,0.276,0.276406890299184,0.165,0.396,46213.2,46213.2,70486.8,2540.64,30487.68,2.060743427017225,273513.2,6651.03
108821,2741.67,628.18,116.99,0.272,0.271794528875379,0.043,0.138,4981.8,4981.8,31118.2,745.17,8942.039999999999,0.167173252279635,10481.8,1996.4966666666664
108822,3533.33,349.41,32.54,0.108,0.108099056603773,0.009,0.265,29044.0,29044.0,80556.0,381.95,4583.400000000001,0.023584905660377,30044.0,3151.38
108823,7166.67,2835.96,2460.88,0.739,0.739093953488372,0.343,0.142,25986.0,25986.0,157014.0,5296.84,63562.08,5.118604651162791,466186.0,1869.8266666666668
108824,3291.67,1088.44,222.0,0.398,0.398108354430379,0.067,0.371,14023.8,14023.8,23776.2,1310.44,15725.28,0.187341772151898,21423.8,1981.2266666666665
108825,1875.0,464.39,1053.17,0.809,0.809365333333333,0.562,0.755,15930.5,15930.5,5169.5,1517.56,18210.72,0.9777777777777772,37930.5,357.44000000000005
108826,2450.0,191.42,74.88,0.109,0.10869387755102,0.031,0.265,5088.0,5088.0,14112.0,266.29999999999995,3195.5999999999995,0.115646258503401,8488.0,2183.7
108827,7441.67,2121.11,859.19,0.4,0.400488241881299,0.115,0.513,118605.6,118605.6,112594.4,2980.3,35763.600000000006,1.798432250839865,279205.6,4461.37
108828,2733.0,865.91,168.0,0.378,0.37825975609756,0.061,0.361,30107.4,30107.4,53292.6,1033.91,12406.919999999998,0.170731707317073,35707.4,1699.42
108829,1975.0,180.6,450.01,0.319,0.319296202531645,0.228,0.497,34392.4,34392.4,34807.6,630.61,7567.32,0.413502109704641,44192.4,1344.3899999999999
108830,2783.0,675.21,1190.22,0.67,0.6702143712574851,0.428,0.267,24350.4,24350.4,66849.6,1865.43,22385.16,1.122754491017964,61850.4,917.9
108831,2208.33,678.19,2405.31,1.396,1.3963018867924522,1.089,0.325,25447.5,25447.5,52852.5,3083.5,37002.0,13.226415094339623,375947.5,-875.17
108832,7316.67,1569.82,311.56,0.257,0.257136218678815,0.043,0.45,56070.0,56070.0,68530.0,1881.38,22576.56,0.108200455580865,65570.0,5435.286666666667
108833,3333.33,935.99,894.3,0.549,0.549087,0.268,0.521,62728.4,62728.4,57671.6,1830.29,21963.48,0.8525,96828.4,1503.04
108834,5091.67,714.97,836.95,0.305,0.304796072013093,0.164,0.358,42566.2,42566.2,76333.8,1551.92,18623.04,2.018003273322422,165866.2,3539.75
108835,5116.67,1134.17,186.0,0.258,0.258013680781758,0.036,0.207,43304.4,43304.4,165895.6,1320.17,15842.04,0.100977198697068,49504.4,3796.5
108836,3275.0,875.33,328.88,0.368,0.367697709923664,0.1,0.478,21749.0,21749.0,23751.0,1204.21,14450.52,0.351145038167938,35549.0,2070.79
108837,3025.0,586.0,821.09,0.465,0.465153719008264,0.271,0.751,64961.5,64961.5,21538.5,1407.0900000000001,16885.08,4.12396694214876,214661.5,1617.91
108838,2783.0,899.57,508.96,0.506,0.5060586826347301,0.183,0.514,37419.2,37419.2,35380.8,1408.53,16902.36,0.449101796407185,52419.2,1374.8033333333335
108839,3941.67,208.33,1866.77,0.526,0.52645243128964,0.474,0.125,5775.0,5775.0,40425.0,2075.1,24901.2,6.109936575052854,294775.0,1866.57
108840,2366.67,765.44,1605.4,1.002,1.00176338028169,0.678,0.75,40050.0,40050.0,13350.0,2370.84,28450.08,9.67605633802817,314850.0,-4.17
108841,2316.67,820.29,3810.79,1.999,1.999027338129496,1.645,0.856,35524.0,35524.0,5976.0,4631.08,55572.96,16.07913669064748,482524.0,-2314.41
108842,1666.67,276.88,594.0,0.523,0.522528,0.356,0.507,12168.0,12168.0,11832.0,870.88,10450.56,0.335,18868.0,795.7866666666667
108843,4191.67,361.93,4670.22,1.201,1.200512922465208,1.114,0.523,27248.3,27248.3,24851.7,5032.150000000001,60385.8,12.701789264413518,666148.3,-840.48
108844,2225.0,291.15,616.62,0.408,0.407986516853932,0.277,0.469,35221.9,35221.9,39878.1,907.77,10893.24,0.883895131086142,58821.9,1317.23
108845,1958.33,547.28,747.97,0.661,0.661404255319148,0.382,0.267,9131.4,9131.4,25068.6,1295.25,15543.0,0.953191489361702,31531.4,663.0833333333333
108846,4783.33,1360.66,1066.45,0.507,0.507409756097561,0.223,0.054,8510.4,8510.4,149089.6,2427.11,29125.32,0.6986062717770031,48610.4,2356.22
108847,2875.0,324.85,240.0,0.196,0.196469565217391,0.083,0.393,19139.1,19139.1,29560.9,564.85,6778.200000000001,0.231884057971014,27139.1,2310.15
108848,2533.33,872.49,712.24,0.626,0.6255513157894731,0.281,0.667,32816.4,32816.4,16383.6,1584.73,19016.76,4.779605263157895,178116.4,948.6033333333335
108849,3958.33,284.73,288.06,0.145,0.144704842105263,0.073,0.542,29701.6,29701.6,25098.4,572.79,6873.48,0.187368421052631,38601.6,3385.54
108850,4550.0,1798.15,1023.52,0.62,0.620147252747252,0.225,0.834,48538.8,48538.8,9661.2,2821.67,33860.04,0.5714285714285711,79738.8,1728.33
108851,1833.0,163.36,1778.35,1.059,1.059114545454545,0.97,0.482,10170.2,10170.2,10929.8,1941.71,23300.52,16.60909090909091,375570.2,-108.38
108852,2266.67,243.11,2470.66,1.197,1.1972514705882351,1.09,0.489,25183.5,25183.5,26316.5,2713.77,32565.24,16.033088235294116,461283.5,-447.1
108853,6808.33,2212.46,1014.94,0.474,0.474036719706242,0.149,0.578,139298.0,139298.0,101702.0,3227.4,38728.8,2.537331701346389,346598.0,3580.93
108854,4375.0,664.73,2848.14,0.803,0.802941714285714,0.651,0.412,63612.8,63612.8,90787.2,3512.87,42154.44,0.601904761904761,95212.8,862.1300000000001
108855,2933.33,906.74,93.75,0.341,0.341076136363636,0.032,0.233,22158.3,22158.3,72941.7,1000.49,12005.88,0.105113636363636,25858.3,1932.84
108856,6141.67,1404.64,324.6,0.282,0.281558751696065,0.053,0.847,40401.9,40401.9,7298.1,1729.24,20750.880000000005,0.19674355495251,54901.9,4412.43
108857,2050.0,296.22,1149.84,0.705,0.705395121951219,0.561,0.604,9724.4,9724.4,6375.6,1446.06,17352.72,7.126016260162602,185024.4,603.94
108858,4300.0,410.06,3198.02,0.839,0.8390883720930231,0.744,0.561,34052.7,34052.7,26647.3,3608.08,43296.96,11.286821705426355,616452.7,691.92
108859,2058.33,337.55,734.5,0.521,0.5208340080971661,0.357,0.593,22771.2,22771.2,15628.8,1072.05,12864.6,0.890688259109311,44771.2,986.28
108860,1950.0,487.06,498.49,0.505,0.505410256410256,0.256,0.738,50479.2,50479.2,17920.8,985.55,11826.6,0.649572649572649,65679.2,964.45
108861,2908.33,733.63,251.95,0.339,0.338881375358166,0.087,0.162,7695.0,7695.0,39805.0,985.58,11826.96,0.226361031518624,15595.0,1922.75
108862,3691.67,509.65,2107.39,0.709,0.70890474040632,0.5710000000000001,0.729,76399.2,76399.2,28400.800000000003,2617.04,31404.48,7.085778781038375,390299.2,1074.6266666666666
108863,7541.67,1869.84,456.0,0.308,0.308398674033149,0.06,0.151,39848.9,39848.9,224051.1,2325.84,27910.08,0.167955801104972,55048.9,5215.83
108864,1666.67,126.56,414.0,0.324,0.324335999999999,0.248,0.36,13284.0,13284.0,23616.0,540.56,6486.719999999999,0.6900000000000001,27084.0,1126.1066666666668
108865,5175.0,1889.7,731.9,0.507,0.506589371980676,0.141,0.311,42389.3,42389.3,93910.7,2621.6,31459.2,1.752012882447665,151189.3,2553.4
108866,7433.0,1002.91,1209.74,0.298,0.297665919282511,0.163,0.373,61283.9,61283.9,103016.1,2212.65,26551.800000000003,3.008968609865471,329683.9,5220.6833333333325
108867,5216.67,1242.2,3306.26,0.872,0.8719092651757181,0.634,0.269,13369.3,13369.3,36330.7,4548.46,54581.52,9.250798722044728,592469.3,668.21
